BASELINE_ANGLE,TOP_MARGIN,LETTER_SIZE,LINE_SPACING,WORD_SPACING,PEN_PRESSURE,SLANT_ANGLE,SKEW_ANGLE,file,pen_pressure_0,pen_pressure_1,writer,angle_norm,letter_size_norm,slant_angle_norm,word_spacing_norm,pen_pressure_norm
0.0,0.29,14.0,0,1.54,255.0,5,0.92,l04-147-00.png,0.46674883582886506,0.9962904641002412,491,0.0,0.1783690564178369,0.2222222222222222,0.1207843137254902,1.0
0.61,0.44,16.56,0,1.12,255.0,5,0.92,l04-147-01.png,0.4855028950408685,0.9963123774987288,491,0.06118355065195586,0.24143877802414382,0.2222222222222222,0.08784313725490196,1.0
0.14,0.39,14.29,0,1.11,255.0,5,0.88,l04-147-02.png,0.4816846585258382,0.9962619188334461,491,0.014042126379137413,0.18551367331855134,0.2222222222222222,0.08705882352941177,1.0
-0.21,0.37,13.43,0,1.06,255.0,0,1.19,l04-147-03.png,0.4714118515511473,0.9963048349586525,491,-0.021063189568706116,0.1643261887164326,0.2,0.08313725490196079,1.0
0.49,0.35,12.98,0,1.11,255.0,5,1.04,l04-147-04.png,0.47242412400677347,0.9962890353484105,491,0.04914744232698094,0.15323971421532398,0.2222222222222222,0.08705882352941177,1.0
0.0,0.41,13.23,0,1.34,255.0,180,0.71,l04-147-05.png,0.45729954019550323,0.9963783205439422,491,0.0,0.1593988667159399,1.0,0.10509803921568628,1.0
0.11,0.36,11.34,0,1.79,255.0,0,1.1,l04-170-00.png,0.6946681678049265,0.9962604909094293,493,0.01103309929789368,0.11283567381128357,0.2,0.1403921568627451,1.0
-0.46,0.41,12.96,0,1.44,255.0,180,0.47,l04-170-01.png,0.702676837826242,0.9962861693076291,493,-0.04613841524573721,0.1527469820152747,1.0,0.11294117647058823,1.0
0.82,0.4,13.16,0,1.61,255.0,0,0.88,l04-170-02.png,0.702528948587309,0.9962441012009049,493,0.08224674022066197,0.15767430401576743,0.2,0.12627450980392158,1.0
-0.04,0.5,12.96,0,1.98,255.0,0,0.74,l04-170-03.png,0.7036866943966968,0.996240845955454,493,-0.004012036108324975,0.1527469820152747,0.2,0.15529411764705883,1.0
1.01,0.48,13.55,0,1.55,255.0,0,1.24,l04-170-04.png,0.700517732976565,0.9962515765774616,493,0.10130391173520562,0.16728258191672826,0.2,0.12156862745098039,1.0
0.0,0.56,12.71,0,2.4,255.0,180,1.12,l04-170-05.png,0.7067484912227983,0.9962646808404076,493,0.0,0.1465878295146588,1.0,0.18823529411764706,1.0
0.09,0.28,13.16,0,1.87,255.0,180,0.84,l04-170-06.png,0.7069381184653981,0.996267403172142,493,0.009027081243731193,0.15767430401576743,1.0,0.14666666666666667,1.0
0.0,0.42,10.48,0,1.05,255.0,180,0.94,l04-170-07.png,0.7154968743499632,0.9962579783448835,493,0.0,0.09164818920916483,1.0,0.08235294117647059,1.0
0.2,0.38,14.48,0,1.26,255.0,5,0.94,l04-020-00.png,0.5673484095698796,0.9962742550147959,481,0.020060180541624874,0.19019462921901947,0.2222222222222222,0.09882352941176471,1.0
0.45,0.36,15.69,0,1.37,255.0,5,0.92,l04-020-01.png,0.5569795834359828,0.9963119001510374,481,0.045135406218655964,0.22000492732200047,0.2222222222222222,0.10745098039215688,1.0
1.67,0.43,12.09,0,1.52,255.0,0,0.82,l04-020-02.png,0.5418943043374032,0.99630904885689,481,0.16750250752256768,0.1313131313131313,0.2,0.1192156862745098,1.0
0.0,0.39,13.76,0,1.57,255.0,15,1.0,l04-020-03.png,0.5434828284057113,0.9963126153970927,481,0.0,0.17245627001724562,0.26666666666666666,0.12313725490196079,1.0
0.0,0.46,13.36,0,1.67,255.0,5,1.0,l04-020-04.png,0.5426054547679698,0.9963267309368893,481,0.0,0.16260162601626013,0.2222222222222222,0.13098039215686275,1.0
0.0,0.35,13.1,0,1.69,255.0,15,0.98,l04-020-05.png,0.5458124739257406,0.9963493553449748,481,0.0,0.1561961074156196,0.26666666666666666,0.13254901960784313,1.0
-0.59,0.45,15.24,0,1.63,255.0,0,0.87,l04-020-06.png,0.5538687521251275,0.9964018285541577,481,-0.059177532597793375,0.20891845282089183,0.2,0.12784313725490196,1.0
-0.16,0.45,12.38,0,2.51,253.75,45,0.79,l04-052-00.png,0.7630142433788517,0.9962676976028199,483,-0.0160481444332999,0.1384577482138458,0.4,0.1968627450980392,0.7030878859857488
0.0,0.36,13.25,0,2.14,253.37,45,1.33,l04-052-01.png,0.7388346374763601,0.9964254998043199,483,0.0,0.15989159891598914,0.4,0.16784313725490196,0.6128266033254175
-0.26,0.4,12.52,0,2.46,254.2,45,0.57,l04-052-02.png,0.7583114305637505,0.9963003513908916,483,-0.026078234704112337,0.14190687361419066,0.4,0.19294117647058823,0.8099762470308766
-0.41,0.36,12.31,0,1.86,254.06,45,1.04,l04-052-03.png,0.7506372852296208,0.9963030582412383,483,-0.04112337011033099,0.13673318551367333,0.4,0.1458823529411765,0.7767220902612836
-0.21,0.51,12.14,0,1.73,254.61,30,0.88,l04-052-04.png,0.7593323240978123,0.9962120929896514,483,-0.021063189568706116,0.1325449618132545,0.3333333333333333,0.13568627450980392,0.9073634204275569
-1.0,0.44,13.33,0,1.75,254.17,45,1.09,l04-052-05.png,0.7628242930100516,0.9962453267406828,483,-0.10030090270812436,0.16186252771618626,0.4,0.13725490196078433,0.8028503562945343
0.0,0.55,13.22,0,1.98,253.29,45,1.09,l04-052-06.png,0.7565722585330428,0.9963039552495665,483,0.0,0.15915250061591527,0.4,0.15529411764705883,0.5938242280285024
0.57,0.56,12.23,0,2.01,253.73,45,1.09,l04-052-07.png,0.7469950022044565,0.9963561209378138,483,0.05717151454363088,0.13476225671347622,0.4,0.1576470588235294,0.6983372921615183
0.07,0.36,13.29,0,1.46,254.08,30,1.12,l04-052-08.png,0.7512252349581318,0.9962846636335118,483,0.007021063189568706,0.16087706331608767,0.3333333333333333,0.11450980392156862,0.7814726840855141
1.26,0.5,14.76,0,3.8,255.0,180,1.1,l04-082-00.png,0.6109299538081343,0.9962397198100381,485,0.1263791374122367,0.19709288001970926,1.0,0.2980392156862745,1.0
3.57,0.36,18.05,0,1.3,255.0,0,0.9,l04-082-01.png,0.6160340029672402,0.9962444364248767,485,0.358074222668004,0.27814732692781474,0.2,0.10196078431372549,1.0
1.37,0.54,16.17,0,1.5,255.0,5,0.84,l04-082-02.png,0.6137325874155652,0.996224811524465,485,0.1374122367101304,0.23183050012318307,0.2222222222222222,0.11764705882352941,1.0
1.73,0.36,17.29,0,1.22,255.0,0,0.77,l04-082-03.png,0.6143857363358394,0.9962015096370784,485,0.17352056168505514,0.25942350332594233,0.2,0.09568627450980392,1.0
3.04,0.47,18.38,0,0.99,255.0,0,0.73,l04-082-04.png,0.5960132787292132,0.9962785430627947,485,0.3049147442326981,0.2862774082286277,0.2,0.07764705882352942,1.0
3.24,0.42,16.53,0,1.32,255.0,0,0.52,l04-082-05.png,0.6051610273263264,0.9962101681256866,485,0.324974924774323,0.24069967972406997,0.2,0.10352941176470588,1.0
1.37,0.55,14.42,0,1.73,255.0,5,0.71,l04-082-06.png,0.6084928093973465,0.9962332161845544,485,0.1374122367101304,0.18871643261887164,0.2222222222222222,0.13568627450980392,1.0
5.3,0.39,16.24,0,1.27,255.0,0,0.64,l04-082-07.png,0.6130895554689869,0.9961946067610267,485,0.5315947843530592,0.23355506282335545,0.2,0.0996078431372549,1.0
0.33,0.53,16.67,0,1.71,255.0,5,0.45,l04-082-08.png,0.5948812966458293,0.9962804550728152,485,0.033099297893681046,0.24414880512441492,0.2222222222222222,0.13411764705882354,1.0
0.0,0.45,10.6,0,3.21,255.0,-5,1.06,l04-102-00.png,0.4015818608468651,0.9963047730617233,487,0.0,0.09460458240946044,0.17777777777777778,0.25176470588235295,1.0
-0.47,0.38,13.08,0,1.54,255.0,-5,0.79,l04-102-01.png,0.41037954837776736,0.9963973220288245,487,-0.04714142427281845,0.15570337521557034,0.17777777777777778,0.1207843137254902,1.0
-0.21,0.53,14.66,0,1.7,255.0,15,0.93,l04-102-02.png,0.4068542107869476,0.9964170644077083,487,-0.021063189568706116,0.19462921901946292,0.26666666666666666,0.13333333333333333,1.0
0.0,0.41,13.7,0,1.74,255.0,180,1.15,l04-102-03.png,0.418070647591682,0.9963118098976776,487,0.0,0.17097807341709778,1.0,0.13647058823529412,1.0
-0.5,0.49,13.51,0,2.0,255.0,180,0.92,l04-102-04.png,0.3860701493982124,0.9963471115270025,487,-0.05015045135406218,0.1662971175166297,1.0,0.1568627450980392,1.0
0.68,0.43,16.04,0,2.12,255.0,5,0.87,l04-102-05.png,0.4320352819555806,0.9963005386200441,487,0.06820461384152457,0.22862774082286275,0.2222222222222222,0.16627450980392158,1.0
-0.67,0.43,12.88,0,1.52,255.0,180,1.09,l04-102-06.png,0.4307539175531202,0.9962955121231811,487,-0.06720160481444333,0.15077605321507762,1.0,0.1192156862745098,1.0
-1.68,0.47,13.63,0,2.12,255.0,180,0.77,l04-102-07.png,0.43360592822392374,0.9962747271477286,487,-0.16850551654964893,0.16925351071692535,1.0,0.16627450980392158,1.0
-0.13,0.58,12.95,0,2.34,255.0,-5,1.07,l04-102-08.png,0.43117429620249925,0.9962527019940396,487,-0.013039117352056168,0.15250061591525005,0.17777777777777778,0.18352941176470586,1.0
0.0,0.51,10.56,0,1.93,255.0,-30,0.78,l04-124-02.png,0.5685790500566728,0.9962766837437157,489,0.0,0.09361911800936192,0.06666666666666667,0.15137254901960784,1.0
0.0,0.53,11.66,0,2.05,255.0,-30,1.12,l04-124-03.png,0.5734222355154004,0.9962938781266831,489,0.0,0.12071938901207194,0.06666666666666667,0.16078431372549018,1.0
0.0,0.41,12.38,0,1.9,255.0,-30,1.08,l04-124-04.png,0.596156881648779,0.9962542356060284,489,0.0,0.1384577482138458,0.06666666666666667,0.14901960784313725,1.0
0.0,0.46,11.84,0,1.67,255.0,-30,0.97,l04-124-05.png,0.5734888005182239,0.996309987699959,489,0.0,0.1251539788125154,0.06666666666666667,0.13098039215686275,1.0
-0.52,0.3,12.48,0,1.95,255.0,-30,0.72,l04-124-06.png,0.6046047236831755,0.9962661373831282,489,-0.05215646940822467,0.14092140921409216,0.06666666666666667,0.15294117647058822,1.0
0.0,0.29,13.27,0,2.13,255.0,-15,1.33,l04-124-07.png,0.5862738308283986,0.9962972554839398,489,0.0,0.16038433111603842,0.13333333333333333,0.16705882352941176,1.0
0.12,0.25,12.91,0,2.28,255.0,-30,0.99,l04-124-08.png,0.5790819312279551,0.996267883532463,489,0.012036108324974924,0.15151515151515152,0.06666666666666667,0.1788235294117647,1.0
0.0,0.57,11.76,0,1.62,255.0,-30,0.88,l04-124-09.png,0.57645872715816,0.9962696912413359,489,0.0,0.1231830500123183,0.06666666666666667,0.12705882352941178,1.0
0.45,0.44,13.51,0,1.15,255.0,-15,0.82,l04-124-00.png,0.566258419905054,0.9962774897790786,489,0.045135406218655964,0.1662971175166297,0.13333333333333333,0.09019607843137255,1.0
0.0,0.45,12.19,0,1.94,255.0,-15,0.71,l04-124-01.png,0.5754324215964206,0.9963029062279354,489,0.0,0.13377679231337766,0.13333333333333333,0.15215686274509804,1.0
0.52,0.52,12.42,0,2.41,255.0,180,0.88,l04-000-00.png,0.536260764592335,0.9963563236937567,479,0.05215646940822467,0.13944321261394432,1.0,0.18901960784313726,1.0
0.32,0.42,11.73,0,1.96,255.0,180,1.44,l04-000-01.png,0.5594365792738759,0.99641462000661,479,0.0320962888665998,0.1224439517122444,1.0,0.15372549019607842,1.0
-0.34,0.46,11.05,0,2.58,255.0,0,0.8,l04-000-02.png,0.5427734691552372,0.9963685613372938,479,-0.034102306920762285,0.10569105691056913,0.2,0.2023529411764706,1.0
-0.41,0.44,10.69,0,2.68,255.0,180,1.2,l04-000-03.png,0.5360137943343787,0.9963958795481782,479,-0.04112337011033099,0.09682187730968217,1.0,0.21019607843137256,1.0
0.0,0.43,10.24,0,2.93,255.0,180,1.1,l04-000-04.png,0.5051977511770418,0.9964505152872635,479,0.0,0.08573540280857354,1.0,0.22980392156862747,1.0
0.11,0.47,13.8,0,1.01,255.0,180,0.75,l04-026-00.png,0.5523248811861465,0.9963860098466092,481,0.01103309929789368,0.17344173441734417,1.0,0.07921568627450981,1.0
0.0,0.37,13.56,0,1.26,255.0,180,1.01,l04-026-01.png,0.5450242969681158,0.9963182774202953,481,0.0,0.1675289480167529,1.0,0.09882352941176471,1.0
-0.25,0.43,13.85,0,1.16,255.0,15,1.17,l04-026-02.png,0.5372031656308104,0.9963761976734467,481,-0.02507522567703109,0.17467356491746733,0.26666666666666666,0.09098039215686274,1.0
-0.38,0.44,14.81,0,1.44,255.0,0,0.98,l04-026-03.png,0.5431585084427658,0.996353914426044,481,-0.03811434302908726,0.19832471051983247,0.2,0.11294117647058823,1.0
-0.44,0.38,14.78,0,1.21,255.0,5,1.2,l04-026-04.png,0.5347492205694537,0.9963397284201037,481,-0.04413239719157472,0.19758561221975854,0.2222222222222222,0.09490196078431372,1.0
0.0,0.45,14.62,0,1.47,255.0,0,0.96,l04-026-05.png,0.5524232983698023,0.9963338064777776,481,0.0,0.19364375461936434,0.2,0.11529411764705882,1.0
0.42,0.42,14.56,0,1.51,255.0,5,0.99,l04-026-06.png,0.5603071430794693,0.9962787185410433,481,0.04212637913741223,0.19216555801921656,0.2222222222222222,0.11843137254901961,1.0
0.0,0.54,11.76,0,2.5,255.0,180,0.94,l04-026-07.png,0.5597235066275315,0.9963752965300953,481,0.0,0.1231830500123183,1.0,0.19607843137254902,1.0
0.0,0.45,12.87,0,1.78,253.41,45,1.26,l04-062-00.png,0.762179008909785,0.9962935768227162,483,0.0,0.15052968711505293,0.4,0.1396078431372549,0.6223277909738716
-0.51,0.24,12.35,0,2.46,254.2,45,0.66,l04-062-01.png,0.7607456220352492,0.9962654780579424,483,-0.05115346038114343,0.13771864991377186,0.4,0.19294117647058823,0.8099762470308766
-1.22,0.37,13.43,0,2.18,253.75,45,0.89,l04-062-02.png,0.7436591736591447,0.9963886729081097,483,-0.12236710130391172,0.1643261887164326,0.4,0.17098039215686275,0.7030878859857488
-0.94,0.43,12.66,0,1.93,254.0,45,1.06,l04-062-03.png,0.7442110363031893,0.9963285831231101,483,-0.0942828485456369,0.1453559990145356,0.4,0.15137254901960784,0.762470308788599
0.0,0.4,12.57,0,1.25,254.12,45,0.99,l04-062-04.png,0.7541006197024172,0.9962706233453377,483,0.0,0.14313870411431387,0.4,0.09803921568627451,0.7909738717339683
-0.15,0.32,12.3,0,1.98,253.22,30,1.01,l04-062-05.png,0.7589428595077807,0.9963030662546445,483,-0.015045135406218654,0.13648681941364868,0.3333333333333333,0.15529411764705883,0.5771971496437059
0.0,0.46,13.07,0,1.75,253.38,45,1.05,l04-062-06.png,0.7547113216415033,0.9963528249974916,483,0.0,0.1554570091155457,0.4,0.13725490196078433,0.6152019002375293
0.51,0.28,13.25,0,2.06,254.16,45,0.88,l04-062-07.png,0.7593221136534748,0.9962785197551475,483,0.05115346038114343,0.15989159891598914,0.4,0.16156862745098038,0.8004750593824224
0.0,0.24,12.47,0,2.1,254.22,45,1.27,l04-062-08.png,0.7493347446823679,0.996324934114892,483,0.0,0.1406750431140675,0.4,0.16470588235294117,0.8147268408551069
0.0,0.53,11.98,0,2.62,253.06,30,1.05,l04-062-09.png,0.7739624807595983,0.9962758625732597,483,0.0,0.1286031042128603,0.3333333333333333,0.2054901960784314,0.5391923990498827
-0.42,0.42,11.25,0,1.51,255.0,-15,0.65,l04-087-00.png,0.5494535917782492,0.996310887135494,486,-0.04212637913741223,0.11061837891106184,0.13333333333333333,0.11843137254901961,1.0
-0.3,0.41,11.08,0,1.3,255.0,-5,1.14,l04-087-01.png,0.5605606542639312,0.996391991027437,486,-0.030090270812437307,0.10643015521064302,0.17777777777777778,0.10196078431372549,1.0
0.0,0.41,10.7,0,1.87,255.0,-15,1.32,l04-087-02.png,0.5683087480540485,0.9963414794221344,486,0.0,0.09706824340970681,0.13333333333333333,0.14666666666666667,1.0
0.0,0.37,11.83,0,1.5,255.0,-15,0.99,l04-087-03.png,0.5873657418375042,0.996344172408939,486,0.0,0.12490761271249076,0.13333333333333333,0.11764705882352941,1.0
-0.06,0.45,11.91,0,1.73,255.0,-15,1.27,l04-087-04.png,0.5544640850827105,0.9963417641107115,486,-0.006018054162487462,0.12687854151268785,0.13333333333333333,0.13568627450980392,1.0
-3.2,0.39,12.25,0,1.32,255.0,-15,1.58,l04-087-05.png,0.5676739013728046,0.9962982846332796,486,-0.320962888665998,0.1352549889135255,0.13333333333333333,0.10352941176470588,1.0
0.22,0.59,12.46,0,2.02,255.0,180,0.82,l04-106-00.png,0.5609183111049504,0.9963160621932665,488,0.02206619859578736,0.14042867701404288,1.0,0.15843137254901962,1.0
1.4,0.5,12.05,0,1.56,255.0,180,0.97,l04-106-01.png,0.5617999457847656,0.9963314358001265,488,0.1404212637913741,0.13032766691303277,1.0,0.1223529411764706,1.0
0.05,0.55,12.43,0,1.61,255.0,0,0.64,l04-106-02.png,0.5920675881755968,0.9963473404861529,488,0.0050150451354062184,0.13968957871396895,0.2,0.12627450980392158,1.0
0.24,0.49,10.99,0,1.96,255.0,0,0.71,l04-106-03.png,0.5711814568178535,0.9963748091330329,488,0.024072216649949848,0.10421286031042129,0.2,0.15372549019607842,1.0
0.0,0.54,11.51,0,2.04,255.0,0,0.92,l04-106-04.png,0.5657070222484644,0.996348397995752,488,0.0,0.11702389751170238,0.2,0.16,1.0
0.5,0.6,13.18,0,1.84,255.0,0,0.61,l04-106-05.png,0.5681521639529941,0.996337706154246,488,0.05015045135406218,0.15816703621581668,0.2,0.14431372549019608,1.0
-0.09,0.39,13.07,0,2.09,255.0,180,0.8,l04-106-06.png,0.6011779813741678,0.9963102290998953,488,-0.009027081243731193,0.1554570091155457,1.0,0.16392156862745097,1.0
0.11,0.34,10.4,0,2.97,255.0,30,1.08,l04-130-00.png,0.5076595442606658,0.9965597540215774,490,0.01103309929789368,0.08967726040896773,0.3333333333333333,0.23294117647058826,1.0
-0.72,0.37,10.43,0,2.22,255.0,30,1.21,l04-130-01.png,0.5127460728263464,0.9965904383130334,490,-0.07221664994984954,0.09041635870904163,0.3333333333333333,0.17411764705882354,1.0
-0.79,0.37,9.98,0,2.79,255.0,30,1.16,l04-130-02.png,0.48261719580092644,0.996604190573335,490,-0.07923771313941826,0.079329884207933,0.3333333333333333,0.21882352941176472,1.0
0.0,0.37,9.82,0,2.96,255.0,30,1.13,l04-130-03.png,0.4961441072569286,0.9965758748874403,490,0.0,0.07538802660753881,0.3333333333333333,0.23215686274509803,1.0
-1.09,0.35,10.03,0,2.66,255.0,45,1.32,l04-130-04.png,0.4652476813924209,0.9966317689623253,490,-0.10932798395185557,0.08056171470805615,0.4,0.20862745098039218,1.0
-0.64,0.36,11.01,0,2.93,255.0,45,1.27,l04-130-05.png,0.49211174540139546,0.9966035134166185,490,-0.0641925777331996,0.10470559251047055,0.4,0.22980392156862747,1.0
-1.04,0.36,10.42,0,3.01,255.0,45,0.83,l04-130-06.png,0.5014135996048631,0.996482015291607,490,-0.10431293881644935,0.090169992609017,0.4,0.236078431372549,1.0
-0.99,0.36,10.99,0,2.3,255.0,45,1.26,l04-130-07.png,0.502212530581853,0.996468967333769,490,-0.09929789368104312,0.10421286031042129,0.4,0.1803921568627451,1.0
0.0,0.32,10.03,0,2.72,255.0,30,0.83,l04-130-08.png,0.49270244932990026,0.9965025417574437,490,0.0,0.08056171470805615,0.3333333333333333,0.21333333333333335,1.0
0.0,0.36,14.54,0,0.41,255.0,45,1.23,l04-130-09.png,0.515308243641296,0.9966659443146886,490,0.0,0.19167282581916725,0.4,0.03215686274509804,1.0
0.0,0.39,13.9,0,1.42,255.0,5,1.22,l04-153-00.png,0.42899047117200206,0.9963318274220504,492,0.0,0.17590539541759054,0.2222222222222222,0.11137254901960784,1.0
0.0,0.43,12.03,0,1.37,255.0,15,1.02,l04-153-01.png,0.46338539372227616,0.996280411274302,492,0.0,0.12983493471298346,0.26666666666666666,0.10745098039215688,1.0
1.92,0.55,13.67,0,1.56,255.0,0,0.8,l04-153-02.png,0.43522201727939636,0.9963609067855829,492,0.19257773319959878,0.17023897511702388,0.2,0.1223529411764706,1.0
-0.8,0.44,11.38,0,1.5,255.0,15,0.97,l04-153-03.png,0.4248956511443529,0.9963856703730182,492,-0.0802407221664995,0.11382113821138212,0.26666666666666666,0.11764705882352941,1.0
-0.21,0.38,12.79,0,1.57,255.0,15,0.91,l04-153-04.png,0.4850815793509474,0.9963725080455491,492,-0.021063189568706116,0.14855875831485585,0.26666666666666666,0.12313725490196079,1.0
0.96,0.41,12.0,0,1.35,255.0,15,1.01,l04-153-05.png,0.4853415644332598,0.9963445003669917,492,0.09628886659979939,0.1290958364129096,0.26666666666666666,0.10588235294117648,1.0
0.0,0.39,12.91,0,1.49,255.0,15,1.12,l04-153-06.png,0.47209038506351986,0.9963327161869058,492,0.0,0.15151515151515152,0.26666666666666666,0.11686274509803922,1.0
0.0,0.41,12.25,0,1.67,255.0,15,0.9,l04-153-07.png,0.4861856148754622,0.996343417528721,492,0.0,0.1352549889135255,0.26666666666666666,0.13098039215686275,1.0
0.07,0.4,13.81,0,1.9,255.0,180,0.54,l04-174-00.png,0.5810032142046336,0.9963040231327144,494,0.007021063189568706,0.17368810051736883,1.0,0.14901960784313725,1.0
0.51,0.43,13.64,0,2.39,255.0,180,0.99,l04-174-01.png,0.542451743316017,0.9963152877342841,494,0.05115346038114343,0.16949987681695,1.0,0.18745098039215688,1.0
0.0,0.41,13.43,0,3.09,255.0,180,0.86,l04-174-02.png,0.5820473483973321,0.9962805169200437,494,0.0,0.1643261887164326,1.0,0.24235294117647058,1.0
0.97,0.41,13.37,0,2.42,255.0,180,0.86,l04-174-03.png,0.5914054416321166,0.9962804941928466,494,0.09729187562688063,0.16284799211628478,1.0,0.18980392156862744,1.0
0.05,0.45,13.56,0,2.32,255.0,180,1.25,l04-174-04.png,0.571829750010626,0.9962967076208848,494,0.0050150451354062184,0.1675289480167529,1.0,0.18196078431372548,1.0
-0.2,0.37,12.89,0,3.0,255.0,0,0.6,l04-174-05.png,0.5721546303530901,0.9963094095323138,494,-0.020060180541624874,0.15102241931510224,0.2,0.23529411764705882,1.0
0.0,0.47,12.65,0,1.66,255.0,15,0.84,l04-159-00.png,0.47841974559724,0.9963387739884868,492,0.0,0.14510963291451096,0.26666666666666666,0.13019607843137254,1.0
0.2,0.52,12.31,0,1.41,255.0,15,1.26,l04-159-01.png,0.48447043038470994,0.9963218267895355,492,0.020060180541624874,0.13673318551367333,0.26666666666666666,0.11058823529411764,1.0
0.07,0.41,14.08,0,1.29,255.0,5,0.88,l04-159-02.png,0.49156438741788133,0.9964188659913413,492,0.007021063189568706,0.180339985218034,0.2222222222222222,0.1011764705882353,1.0
1.08,0.49,11.55,0,1.67,255.0,5,0.87,l04-159-03.png,0.5095829206891598,0.9963208519495704,492,0.10832497492477432,0.11800936191180095,0.2222222222222222,0.13098039215686275,1.0
0.42,0.39,12.4,0,1.35,255.0,15,0.99,l04-159-04.png,0.5033945152726983,0.9964031399892903,492,0.04212637913741223,0.13895048041389504,0.26666666666666666,0.10588235294117648,1.0
0.0,0.36,12.68,0,1.56,255.0,15,0.86,l04-159-05.png,0.5224742786081693,0.9963863850365868,492,0.0,0.14584873121458486,0.26666666666666666,0.1223529411764706,1.0
0.0,0.36,13.39,0,1.29,255.0,15,0.98,l04-159-06.png,0.5254540026580263,0.9963483835718756,492,0.0,0.1633407243163341,0.26666666666666666,0.1011764705882353,1.0
0.0,0.46,11.66,0,1.39,255.0,15,1.15,l04-159-07.png,0.46347609924196254,0.996367792104544,492,0.0,0.12071938901207194,0.26666666666666666,0.10901960784313725,1.0
-1.1,0.41,11.97,0,1.47,255.0,15,1.38,l04-159-08.png,0.46455590734877517,0.996375817705596,492,-0.11033099297893681,0.12835673811283568,0.26666666666666666,0.11529411764705882,1.0
-0.75,0.45,13.19,0,1.73,255.0,-5,1.16,l04-179-00.png,0.5683917329713073,0.9962875129601944,494,-0.07522567703109327,0.1584134023158413,0.17777777777777778,0.13568627450980392,1.0
0.45,0.42,13.77,0,1.88,255.0,180,0.79,l04-179-01.png,0.5555545274867058,0.9963336494645046,494,0.045135406218655964,0.17270263611727024,1.0,0.14745098039215684,1.0
0.89,0.48,14.47,0,1.52,255.0,180,0.94,l04-179-02.png,0.5664064469718524,0.9963391136801542,494,0.08926780341023069,0.18994826311899482,1.0,0.1192156862745098,1.0
0.47,0.4,14.0,0,1.59,255.0,0,0.84,l04-179-03.png,0.5705971291602312,0.9963515106419493,494,0.04714142427281845,0.1783690564178369,0.2,0.12470588235294118,1.0
0.08,0.45,13.9,0,1.54,255.0,180,0.87,l04-179-04.png,0.5585307768059984,0.9963078070611636,494,0.00802407221664995,0.17590539541759054,1.0,0.1207843137254902,1.0
-3.42,0.41,14.71,0,2.68,255.0,-5,1.16,l04-179-05.png,0.5909104185311529,0.996287877936839,494,-0.3430290872617853,0.1958610495195861,0.17777777777777778,0.21019607843137256,1.0
-0.11,0.46,13.66,0,2.22,255.0,180,0.89,l04-179-06.png,0.5712383321003007,0.9963478621312052,494,-0.01103309929789368,0.16999260901699925,1.0,0.17411764705882354,1.0
0.0,0.4,16.21,0,1.96,255.0,180,0.72,l04-179-07.png,0.5822085416963743,0.9963377276012804,494,0.0,0.2328159645232816,1.0,0.15372549019607842,1.0
1.79,0.33,17.45,0,0.94,255.0,5,1.06,l04-005-00.png,0.521379896947394,0.9963109013432859,480,0.17953861584754263,0.2633653609263365,0.2222222222222222,0.07372549019607842,1.0
-1.03,0.39,14.89,0,1.05,255.0,5,1.11,l04-005-01.png,0.5167995603420849,0.9963120799868874,480,-0.1033099297893681,0.20029563932002956,0.2222222222222222,0.08235294117647059,1.0
0.0,0.3,17.26,0,0.65,255.0,15,1.01,l04-005-02.png,0.5291083033497894,0.9962892923883636,480,0.0,0.2586844050258685,0.26666666666666666,0.050980392156862744,1.0
-0.06,0.31,17.54,0,1.06,255.0,15,1.18,l04-005-03.png,0.5320989796101011,0.9962838586737272,480,-0.006018054162487462,0.2655826558265582,0.26666666666666666,0.08313725490196079,1.0
-0.16,0.35,14.98,0,1.02,255.0,15,1.14,l04-005-04.png,0.516082142917685,0.9962980906063112,480,-0.0160481444332999,0.2025129342202513,0.26666666666666666,0.08,1.0
0.0,0.37,15.45,0,1.45,255.0,15,0.81,l04-005-05.png,0.5273654446005531,0.9962850250510299,480,0.0,0.21409214092140919,0.26666666666666666,0.11372549019607843,1.0
0.22,0.36,16.53,0,1.51,255.0,15,1.24,l04-005-06.png,0.5278058317515384,0.9962882146846714,480,0.02206619859578736,0.24069967972406997,0.26666666666666666,0.11843137254901961,1.0
-1.28,0.52,9.76,0,3.02,255.0,30,1.19,l04-034-00.png,0.5705845360684239,0.9963459437990269,482,-0.1283851554663992,0.07390983000739097,0.3333333333333333,0.23686274509803923,1.0
-0.22,0.39,10.97,0,2.61,255.0,30,1.17,l04-034-01.png,0.5543109885233399,0.9963967698476599,482,-0.02206619859578736,0.10372012811037203,0.3333333333333333,0.20470588235294115,1.0
1.55,0.45,9.94,0,2.67,255.0,30,1.1,l04-034-02.png,0.5764898579819671,0.9962788367379473,482,0.15546639919759278,0.07834441980783442,0.3333333333333333,0.20941176470588235,1.0
-0.68,0.39,11.69,0,1.93,255.0,30,0.98,l04-034-03.png,0.5713746320312116,0.9963319841643232,482,-0.06820461384152457,0.12145848731214583,0.3333333333333333,0.15137254901960784,1.0
0.03,0.53,10.96,0,2.7,255.0,30,1.15,l04-034-04.png,0.5941659436852529,0.9963097854249883,482,0.003009027081243731,0.1034737620103474,0.3333333333333333,0.21176470588235297,1.0
