LETTER_SIZE,LETTER_SIZE,LETTER_SIZE,LETTER_SIZE,LINE_SPACING,LINE_SPACING,LINE_SPACING,LINE_SPACING,WORD_SPACING,WORD_SPACING,WORD_SPACING,WORD_SPACING,PEN_PRESSURE,PEN_PRESSURE,PEN_PRESSURE,PEN_PRESSURE,SLANT_ANGLE,SLANT_ANGLE,SLANT_ANGLE,SLANT_ANGLE,SKEW_ANGLE,SKEW_ANGLE,SKEW_ANGLE,SKEW_ANGLE,pen_pressure_0,pen_pressure_0,pen_pressure_0,pen_pressure_0,pen_pressure_1,pen_pressure_1,pen_pressure_1,pen_pressure_1,LETTER_SIZE_discrete,LINE_SPACING_discrete,WORD_SPACING_discrete,PEN_PRESSURE_discrete,SLANT_ANGLE_discrete,SKEW_ANGLE_discrete,pen_pressure_0_discrete,pen_pressure_1_discrete
16.989387755102047,1.7160278845870403,14.26,21.74,0,0.0,0,0,2.436326530612245,0.7498491344862618,1.06,5.34,154.7957142857143,4.555016922764011,145.45,164.48,15.306122448979592,43.3182044495694,-45,180,1.0059183673469385,0.19965510227376007,0.68,1.5,0.6018787515529135,0.01821205898144533,0.5590838105153567,0.6358272668369096,0.9963321065989706,3.418076205338275e-05,0.9962482333958714,0.9964469727057432,2,2,1,3,1,5,3,3
16.741891891891893,2.5609686078142784,14.24,30.85,0,0.0,0,0,1.2864864864864864,0.402397096688611,0.08,2.34,158.44000000000003,2.38357807601187,153.54,163.49,63.108108108108105,87.22059637741783,-5,180,0.9675675675675675,0.15838429715595415,0.66,1.36,0.6095293765351846,0.01504837124155833,0.5791215440994931,0.6637492068772215,0.9963519502952365,7.585603624095793e-05,0.9962946956245542,0.9967659071168524,2,2,1,3,2,5,3,3
15.093333333333334,0.8568133791361257,13.31,17.07,0,0.0,0,0,2.138181818181818,0.5309511191334764,1.36,3.75,140.57848484848483,5.512337367902634,133.06,153.77,28.636363636363637,72.58909102863622,-15,180,0.9390909090909091,0.12515898979806736,0.61,1.26,0.5399556318040026,0.025187244510235848,0.5019130006487551,0.5983511002201685,0.9962681576013854,2.650387366953452e-05,0.9962285302729024,0.9963508682869049,1,2,1,2,1,5,2,3
20.169787234042555,1.1413616760193328,18.21,23.47,0,0.0,0,0,1.112340425531915,0.23201586120778228,0.73,1.67,126.72127659574471,6.528265838384216,117.88,143.13,-4.148936170212766,2.620809063631134,-15,0,0.9572340425531912,0.1006436271478548,0.69,1.19,0.46832744943900656,0.03053292892013885,0.4228297717174475,0.5407538305806217,0.9962035075936905,1.7185259919583404e-05,0.9961580057221191,0.9962331599306389,2,2,1,2,1,5,2,3
20.251463414634145,1.0539344405028466,18.23,22.83,0,0.0,0,0,1.9765853658536583,0.5191320147905423,0.7,3.04,146.32560975609758,1.6065149373418401,143.82,150.49,35.97560975609756,71.84374983423334,0,180,0.947073170731707,0.17329518029130275,0.38,1.33,0.5515370675529861,0.007792943215945431,0.5398284955938272,0.5701310381872011,0.996241250923569,1.912252635325937e-05,0.9962094191039682,0.9963158662266264,2,2,1,3,2,5,2,3
14.059534883720929,1.0953841541590437,11.97,16.22,0,0.0,0,0,4.326511627906976,1.260878159063924,0.26,8.27,153.5811627906977,1.7902942153819692,149.59,157.2,42.2093023255814,5.906244232186182,30,45,1.014418604651163,0.2441340608059959,0.54,1.63,0.624313020239638,0.007042068410916468,0.6021500107129295,0.642415229626069,0.9965537542817998,5.020810611233394e-05,0.9964635887062049,0.9966737767630035,1,2,2,3,2,5,3,3
13.694864864864865,0.7645754872317545,12.12,16.31,0,0.0,0,0,1.2102702702702703,0.3062178462620514,0.34,1.89,132.5286486486487,1.3951944551092477,129.23,135.74,15.0,0.0,15,15,1.0040540540540541,0.1096321997372087,0.7,1.24,0.47958920654734544,0.007338822022163657,0.4662094969794881,0.5041028526181992,0.9962487237686165,1.7736128748864754e-05,0.9962112834445735,0.9962988267618774,1,2,1,2,1,5,2,3
17.2246875,1.3112785791344166,14.94,20.14,0,0.0,0,0,1.7828125,0.6619581624777866,0.82,4.18,156.66593749999996,3.7523204514221904,148.2,162.7,32.34375,5.533530489427105,30,45,1.0534374999999998,0.1563826855979865,0.79,1.39,0.6216223370014085,0.014164879550679141,0.5938389749813355,0.6509570660460636,0.9965093231749625,5.3259556694709495e-05,0.9964144433454184,0.9966307970968022,2,2,1,3,2,5,3,3
12.18192307692308,0.6166100826023015,10.95,13.64,0,0.0,0,0,2.8121153846153844,0.6011470621627523,1.44,4.21,159.96115384615388,2.5203755196757847,154.02,166.06,30.673076923076923,34.25722832202997,0,180,0.9490384615384613,0.2098483076348117,0.34,1.52,0.6141176370538749,0.01251025123013201,0.5877637961797179,0.638928884262528,0.9962941292296701,2.463412943407427e-05,0.9962360912967381,0.9963378712432409,1,2,1,3,2,5,3,3
12.634117647058824,0.626608518370216,11.8,13.75,0,0.0,0,0,2.3276470588235294,0.46397103104295073,1.62,3.23,139.8670588235294,1.5465759143422455,137.01,142.93,22.352941176470587,12.638933778559945,5,45,0.9511764705882352,0.25034681825772165,0.45,1.35,0.5353163802373643,0.012063444889026236,0.5094696484258191,0.5604115890830847,0.9963658694328139,3.563798318115408e-05,0.9963154207426244,0.9964471129001894,1,2,1,2,1,5,2,3
17.666363636363638,1.0462793283346623,15.57,19.74,0,0.0,0,0,1.1968181818181818,0.36405633216167654,0.4,2.06,144.5790909090909,3.35863763351254,139.03,153.42,19.545454545454547,52.05100728427222,0,180,1.0295454545454545,0.1915221551955176,0.77,1.46,0.5490839961209817,0.02131406677638718,0.5115988303092189,0.6080847606835429,0.9963704813651693,5.635457055252546e-05,0.9962837757886555,0.9965168408925574,2,2,1,2,1,5,2,3
13.887,0.8567127095279184,12.65,15.55,0,0.0,0,0,2.352,0.9332952373177524,1.2,4.55,140.35999999999999,1.2046852977714437,137.69,141.83,43.5,4.743416490252569,30,45,1.047,0.15790644206125484,0.77,1.27,0.5516419119688134,0.005636402405441822,0.5363595432489239,0.5560435611276806,0.9964323130385996,3.217104737926701e-05,0.9963795589851264,0.9964726432837888,1,2,1,2,2,5,2,3
15.726000000000003,1.390309318101551,13.88,18.05,0,0.0,0,0,2.8269999999999995,0.7297191240470542,1.91,3.81,155.319,16.443536014697887,138.73,186.47,162.0,56.92099788303083,0,180,0.8700000000000001,0.16806083554607376,0.59,1.12,0.6066062694776475,0.06874504337268098,0.5354231628630965,0.7369739658604955,0.9962463816673441,2.243981077543506e-05,0.9961968541262659,0.9962703520908516,1,2,1,3,3,5,3,3
12.162222222222223,0.70142315647863,10.8,12.89,0,0.0,0,0,2.33,0.20451161336217552,1.98,2.66,131.30555555555554,5.00596172356299,127.08,143.44,26.666666666666668,57.82516753110188,0,180,0.9788888888888889,0.19751230622700733,0.6,1.26,0.4912221024932195,0.024794907872164276,0.4691647170843728,0.5530218988859636,0.9962767557641153,3.326590706064477e-05,0.9962137173041047,0.9963299771565612,1,2,1,2,1,5,2,3
11.95105263157895,0.6898622627166004,11.13,13.23,0,0.0,0,0,2.2210526315789476,0.36826763723083095,1.56,2.79,135.06894736842108,1.761003169713986,132.13,138.49,13.68421052631579,58.78024293131432,-15,180,0.9242105263157896,0.22256873568689547,0.56,1.29,0.5006556999543809,0.008471399404882675,0.4838493575585189,0.5154660116781115,0.9962982206714122,2.8916421428202186e-05,0.9962431643738199,0.9963549283318816,1,2,1,2,1,5,2,3
11.704210526315787,1.0360197112532479,10.43,15.18,0,0.0,0,0,1.9810526315789474,0.592770282813785,0.66,3.23,144.9563157894737,2.0464500714009244,139.79,148.98,47.63157894736842,81.2808645830519,0,180,0.9984210526315791,0.19371408363572953,0.77,1.41,0.5481658664136649,0.01243924986101253,0.5191801335160657,0.5739495505253787,0.9963184531943494,3.119382468373847e-05,0.9962706043530279,0.9963799818504747,1,2,1,2,2,5,2,3
11.614444444444446,1.71977550214491,9.57,14.16,0,0.0,0,0,2.672222222222222,0.6544038848023782,2.05,4.22,132.85777777777778,1.9643368968800778,129.82,136.54,-4.444444444444445,1.6666666666666665,-5,0,0.8399999999999999,0.5194468211472661,-0.3,1.44,0.47791538100052455,0.010418052161142029,0.4632959214350133,0.4975383138033507,0.9963450230581383,3.3545761105409605e-05,0.9962950763633976,0.9964054514480409,1,2,1,2,1,5,2,3
16.79111111111111,0.9818915984522489,15.24,18.02,0,0.0,0,0,1.7077777777777778,0.43378502100054633,1.21,2.3,183.64555555555555,2.621145317943623,179.0,188.47,31.666666666666668,5.0,30,45,1.04,0.23600847442411887,0.68,1.4,0.7294206877486196,0.011137884581007024,0.7081365674369628,0.7471742439536307,0.9963483135139606,3.7189058325666954e-05,0.9963027393247839,0.9963968454297142,2,2,1,3,2,5,3,3
13.088333333333333,0.6196585081048004,12.2,13.95,0,0.0,0,0,2.206666666666667,0.19117182498126287,1.86,2.39,150.87333333333333,1.5853033358530078,148.95,153.38,15.0,0.0,15,15,0.9666666666666668,0.13306639946532953,0.81,1.18,0.5756100538292209,0.009161194817839611,0.5606908778044476,0.5880190027422656,0.9963065561484762,3.1170321726186655e-05,0.9962600971075966,0.9963481663046927,1,2,1,3,1,5,3,3
16.862727272727273,1.0247154815761386,15.43,18.5,0,0.0,0,0,1.2754545454545454,0.3707657922830432,0.44,1.77,163.0290909090909,2.394315996461004,157.99,166.9,16.363636363636363,4.522670168666455,15,30,0.9463636363636364,0.20800349647410868,0.48,1.21,0.6337070826435013,0.009347031047605942,0.6152303664507351,0.650530438070545,0.996311616715882,3.283093966486545e-05,0.9962733875770302,0.9963850066044974,2,2,1,3,1,5,3,3
16.093333333333334,1.2088837826689558,14.44,18.03,0,0.0,0,0,2.0188888888888887,0.6798978681472028,1.01,3.31,146.7255555555556,1.176107043503175,145.24,148.63,30.0,0.0,30,30,1.0588888888888888,0.1481084437535927,0.82,1.21,0.5690521515123191,0.004144116393470154,0.562991517420048,0.5764481175582213,0.9963618508811325,3.0107888628412125e-05,0.9963171744532702,0.9964026544137496,2,2,1,3,2,5,2,3
13.282727272727273,0.7701180547044832,11.38,14.68,0,0.0,0,0,3.0454545454545454,0.9025559665346369,2.0,5.14,150.18909090909094,2.3534887063483283,146.49,153.24,44.54545454545455,87.13364865121125,-15,180,0.8763636363636362,0.1688948031925629,0.59,1.11,0.5763777662175644,0.011787519257469114,0.5573491334220415,0.5931011349142006,0.9963369197355424,1.7310171933407048e-05,0.996313492284331,0.9963623439400966,1,2,1,3,2,5,3,3
12.930000000000001,0.42415929921564993,12.07,13.36,0,0.0,0,0,1.652,0.3268978773596154,1.12,2.2,158.183,0.9699833904648968,157.02,160.35,36.0,7.745966692414833,30,45,0.915,0.12331080875395943,0.77,1.11,0.613688251312995,0.004916615666268615,0.6040567346007337,0.6215362012506106,0.9963678399163799,3.484329533010176e-05,0.9963156230234029,0.9964186248387447,1,2,1,3,2,5,3,3
13.256,0.8238689216131405,11.63,14.43,0,0.0,0,0,2.2550000000000003,0.5142038074105982,1.79,3.48,147.20700000000002,1.294596033088657,144.75,148.78,-7.5,5.400617248673217,-15,0,1.0030000000000001,0.12552556180581972,0.83,1.24,0.5532272377765712,0.007499769576949383,0.5378073142743103,0.5615297377585855,0.9962241423091639,1.3545540138213289e-05,0.9962035942505696,0.9962402525064983,1,2,1,3,1,5,2,3
8.631428571428572,0.5405684838337189,8.14,9.72,0,0.0,0,0,3.3714285714285714,0.4831986676109036,2.76,4.16,173.81999999999996,1.7536913449445228,171.93,176.59,-4.285714285714286,81.56942704574692,-45,180,0.8571428571428571,0.3035739495693641,0.39,1.22,0.672365557153161,0.007032547252626559,0.6649845424130776,0.6835103637302159,0.9962831157777454,2.3719804826135378e-05,0.9962423486032368,0.9963078144643684,1,2,1,3,1,5,3,3
15.88043956043957,0.9232754639962998,13.65,18.42,0,0.0,0,0,1.4262637362637363,0.27333190386475137,0.76,2.13,137.9607692307692,2.7362298598900376,129.94,145.36,10.164835164835164,49.35388394853906,-15,180,1.0124175824175827,0.14145545556692365,0.74,1.56,0.5135857765834566,0.01295122739232731,0.47487521740166294,0.5502382693325937,0.9962819190406095,3.235815890943345e-05,0.9962201228435189,0.9964078902028021,1,2,1,2,1,5,2,3
14.954597701149423,1.1445856410780697,11.93,17.24,0,0.0,0,0,2.296781609195402,0.5851564971607796,0.0,4.18,191.11505747126438,1.5018584406422515,187.48,194.93,33.96551724137931,7.03553815376417,15,45,1.1303448275862074,0.1697292527709671,0.75,1.5,0.7710018337704707,0.007577668354473728,0.7555928831740831,0.793744354651767,0.9964863169076648,5.054463398361463e-05,0.9963620794616038,0.9966763386969137,1,2,1,3,2,6,3,3
15.171034482758625,1.1388989322441574,13.3,20.32,0,0.0,0,0,2.479195402298851,0.7021664455012913,0.0,4.6,138.5741379310345,1.9647276583413622,135.02,143.53,16.551724137931036,6.066987721764276,15,45,1.0108045977011495,0.15216437249791792,0.44,1.33,0.5304599633428815,0.00889951450328064,0.5092831261593938,0.5606574455137131,0.9963860341069559,3.449915338462209e-05,0.9962850852100344,0.9964899066509051,1,2,1,2,1,5,2,3
15.863505154639174,1.7331546630092343,12.35,19.26,0,0.0,0,0,2.9745360824742266,0.7659253942924162,0.0,4.5,177.01556701030927,8.018314838682343,162.04,193.44,34.94845360824742,7.41250510682879,15,45,1.065567010309279,0.15886294585903374,0.69,1.56,0.7046678975915487,0.03215170909082243,0.6422072432044289,0.7740010577966174,0.9963679143889496,5.5767755171760184e-05,0.9962421164100498,0.9965387305670255,1,2,1,3,2,5,3,3
16.47744680851064,1.1256041972950355,13.81,18.88,0,0.0,0,0,1.68436170212766,0.48785807585138496,0.29,3.18,147.3835106382979,2.015399694847929,141.52,152.67,28.882978723404257,6.314101614944402,15,45,1.0298936170212762,0.16596083668642486,0.55,1.48,0.56645112679962,0.009249735169164407,0.5387042767178885,0.5938562735352502,0.9963712919581345,3.4712748112572646e-05,0.9963012658590508,0.9964732929822824,2,2,1,3,1,5,2,3
14.008235294117643,0.7771302159541986,11.94,15.62,0,0.0,0,0,2.328941176470589,0.6023170015101045,0.87,3.83,157.23070588235294,1.536454474737592,152.76,162.31,-21.0,7.392080704568718,-30,-15,0.9998823529411762,0.13439010484448644,0.77,1.61,0.6065946535157157,0.008833110555045943,0.5813430408757847,0.630008477538174,0.9963067951796258,3.879186567538138e-05,0.9962449186861987,0.9964761182548134,1,2,1,3,1,5,3,3
21.87375,1.2507019457659985,19.86,23.43,0,0.0,0,0,0.9837499999999999,0.15756517925698466,0.75,1.22,209.21875,1.2828476972289846,207.27,210.64,20.625,7.763237542601485,15,30,1.08,0.16248076809271916,0.74,1.24,0.8223698248536131,0.005024933332200634,0.8152896255059539,0.8276270412789575,0.9962030532061896,1.1915256844834738e-05,0.9961861854708911,0.9962231570290698,2,2,1,3,1,6,3,3
10.105384615384615,0.5031503318196824,9.23,10.94,0,0.0,0,0,2.0661538461538465,0.43620596170346077,1.56,2.95,148.75538461538463,1.5394837629576656,146.67,152.38,-5.384615384615385,3.2025630761017427,-15,0,0.8338461538461538,0.21473000339722986,0.39,1.21,0.5724660648807991,0.007443113640488644,0.5611421502115094,0.5882981593829191,0.9963883553853224,3.785293141579731e-05,0.9963341038099282,0.9964491001880205,1,2,1,3,1,5,3,3
12.639583333333334,1.5056862631997427,10.03,14.65,0,0.0,0,0,1.6929166666666668,0.45635111545794443,1.04,2.76,156.81958333333333,17.150670789053482,139.65,183.49,50.0,85.46547739343038,-30,180,0.9112499999999999,0.22160113992800515,0.63,1.59,0.603309443937338,0.07946513103293666,0.5260802341203578,0.7285773719590971,0.9963755613077533,4.334011071279557e-05,0.9963209807575131,0.9964960260827507,1,2,1,3,2,5,3,3
14.773124999999999,1.37277683911115,12.53,16.75,0,0.0,0,0,2.05375,0.5125735719549601,1.18,2.91,156.69624999999996,2.121354520112092,153.33,161.12,-10.0,6.831300510639733,-15,0,0.89875,0.17981008499710652,0.66,1.24,0.6150199600836371,0.009390081151960772,0.5969153207655882,0.632209046040427,0.9964119062848824,4.400962203433849e-05,0.9962932997325198,0.9964777299617513,1,2,1,3,1,5,3,3
13.967857142857143,1.0290262654301172,12.5,16.47,0,0.0,0,0,1.2392857142857143,0.17695998181745826,0.88,1.48,167.2028571428571,2.7957396945281627,163.0,172.43,-3.9285714285714284,2.1290765681316004,-5,0,0.8457142857142858,0.27272737262735436,0.38,1.19,0.6490547857807802,0.011787627006741316,0.6289859491503189,0.6717256560996778,0.9962914625981328,2.2635248432477904e-05,0.996265110133896,0.9963413641947012,1,2,1,3,1,5,3,3
15.667777777777777,1.7869051640642477,13.14,20.66,0,0.0,0,0,2.8277777777777775,0.913136518081275,1.87,5.68,138.90944444444443,3.748261514233626,133.67,149.73,39.166666666666664,77.5971876385463,-15,180,0.9172222222222223,0.2219911380201406,0.52,1.33,0.5191513555726242,0.021291670022549107,0.4812270902426251,0.5785950457876545,0.9964190843298515,3.817294684153352e-05,0.9963666886351717,0.9964770719094815,1,2,1,2,2,5,2,3
14.83444444444444,0.8523477764540388,13.43,16.5,0,0.0,0,0,2.1533333333333333,0.41903249909060475,1.58,2.91,168.9011111111111,1.692807931458981,164.86,171.14,25.833333333333332,6.913328984437153,15,30,1.0261111111111112,0.12537655700230257,0.78,1.23,0.659578121438063,0.007978098712850804,0.6392618812742993,0.6686579052170449,0.9963393331210774,4.0067406000615046e-05,0.9962706100178828,0.9964421436061995,1,2,1,3,1,5,3,3
11.776875,0.7805444147089478,10.7,13.09,0,0.0,0,0,2.2399999999999998,0.3415455069728386,1.73,3.06,171.665625,5.989290407329833,161.34,179.71,6.5625,6.250000000000001,0,15,0.920625,0.18788183343083845,0.52,1.28,0.6741885149492972,0.025736851116153165,0.6280381926683718,0.7063595808693848,0.9963679768136205,3.50593993408359e-05,0.9963080768432545,0.9964120536808703,1,2,1,3,1,5,3,3
13.879999999999999,0.8281821745761699,12.54,15.47,0,0.0,0,0,1.4280000000000002,0.15349267083479912,1.13,1.66,159.14666666666665,2.483047282981898,154.58,162.38,0.6666666666666666,4.577377082170635,-5,15,0.8773333333333332,0.14073615976950155,0.68,1.13,0.6161399309383079,0.011919758423251875,0.5873073085443328,0.6306456545956649,0.996357736016011,2.8802136649074305e-05,0.9963190427921214,0.9964184048444698,1,2,1,3,1,5,3,3
18.322,0.9767087590474448,16.54,20.18,0,0.0,0,0,1.2346666666666666,0.21125024654817953,0.96,1.66,154.00933333333336,1.8875322766082963,150.76,157.35,60.333333333333336,87.61658899242008,-5,180,0.9073333333333334,0.20065843995159915,0.42,1.17,0.5946635661864192,0.009310109500600277,0.5759850328158133,0.6120112725654022,0.9963062936379511,2.9168820808050755e-05,0.9962632874967169,0.9963642102785992,2,2,1,3,2,5,3,3
17.802000000000003,0.9596368360702153,16.05,19.42,0,0.0,0,0,0.9659999999999999,0.16672475178311966,0.68,1.33,178.54866666666666,2.729931623075316,172.25,182.31,60.333333333333336,87.59620561471391,0,180,0.9366666666666666,0.10485818086939182,0.84,1.16,0.7040862493993375,0.011307684035071845,0.6774016496209878,0.721559409660645,0.9962997159397738,2.316682176455989e-05,0.9962548463093847,0.9963365506051974,2,2,1,3,2,5,3,3
12.973749999999999,0.7848555372077811,11.77,14.1,0,0.0,0,0,1.9699999999999998,0.3324798597552296,1.54,2.45,171.1125,1.0684401179824257,169.14,172.4,33.75,6.943650748294135,30,45,0.9849999999999999,0.18508685219956295,0.71,1.22,0.6804051169404259,0.007596365021185816,0.6699969415842595,0.6921796331435801,0.9964205468265623,5.1591463159255876e-05,0.9963481666496755,0.9964759294398763,1,2,1,3,2,5,3,3
12.76875,0.9680383330662657,11.57,14.33,0,0.0,0,0,0.88,0.12535663410560174,0.62,1.01,168.00375,2.5808688321128237,162.93,171.7,0.0,0.0,0,0,1.0012500000000002,0.13119641763401926,0.75,1.15,0.671433059899742,0.010885185034350282,0.6522974482520758,0.6866283847471342,0.9964993549105479,4.3199512451685894e-05,0.9964179489769577,0.9965498078009566,1,2,1,3,1,5,3,3
11.840714285714286,0.5111745793263298,11.01,12.84,0,0.0,0,0,1.555,0.2036116212491132,1.2,1.94,140.04214285714286,1.9032974567290386,137.06,143.69,10.0,6.201736729460423,0,15,0.8828571428571428,0.13321056619148103,0.65,1.12,0.5546900186575117,0.009426777983361011,0.534150178388037,0.5683947970112353,0.9965886178986192,9.83263617962079e-05,0.9962957026589019,0.9966653707973618,1,2,1,2,1,5,2,3
14.425624999999998,1.1367906212960537,12.64,17.19,0,0.0,0,0,1.7274999999999996,0.6598838281596744,0.22,3.26,148.47875,2.0433628328485107,144.95,152.46,-6.875,12.5,-30,30,0.945625,0.17783770691279172,0.71,1.4,0.5637039922833291,0.00817186631737163,0.5500451159576103,0.5826730256372701,0.9963443112487901,3.950297347337035e-05,0.9962836600285389,0.9964418013641636,1,2,1,3,1,5,2,3
17.060588235294116,1.0357211894872766,15.27,19.58,0,0.0,0,0,2.6570588235294115,0.7935187829053131,1.68,4.14,163.98176470588237,2.760736394728131,157.65,167.53,8.823529411764707,5.457051563317492,0,15,0.9235294117647062,0.23178495357956766,0.45,1.23,0.6428922952740519,0.012895473697239207,0.6137870769392044,0.6646262702161156,0.9964364206157903,3.358937693945502e-05,0.9963735735451738,0.9965106814994537,2,2,1,3,1,5,3,3
13.534285714285714,1.1492319460988132,11.81,15.55,0,0.0,0,0,1.3171428571428572,0.32373846451509813,0.87,2.1,144.78785714285715,2.0353233671314346,139.47,147.27,25.0,65.69158709747097,-5,180,0.8935714285714286,0.19117479488102557,0.51,1.18,0.5447741541576215,0.008742011582025864,0.5265047530023995,0.5543010473589918,0.9962840336929262,2.8494111802029625e-05,0.9962501533231702,0.9963586735688607,1,2,1,2,1,5,2,3
21.449399999999997,0.9361959719840617,19.73,24.0,0,0.0,0,0,1.5828000000000002,0.33562637146757374,0.75,2.29,204.1716,2.9609419075003642,197.84,210.3,32.4,6.3277813115286,15,45,1.0190000000000001,0.14570378113396606,0.74,1.35,0.8044675295492217,0.011194140068860192,0.7830607966457024,0.827266604571183,0.9962273002020093,2.44673829403891e-05,0.9961799410029498,0.9963167366850414,2,2,1,3,2,5,3,3
15.940588235294118,2.0665869112320387,13.15,23.84,0,0.0,0,0,1.495,0.5005285085574926,0.0,2.11,141.53823529411764,2.1296841003307097,137.36,148.99,19.558823529411764,28.401014894873448,5,180,0.9905882352941179,0.23299032593352378,0.08,1.37,0.5492021728840787,0.012248361950353972,0.5292294052682462,0.6002578171265169,0.9964075279567391,5.164217103060779e-05,0.9963217875120234,0.9965914481928263,2,2,1,2,1,5,2,3
12.308,0.8219326817527896,10.75,13.28,0,0.0,0,0,1.092,0.2232985047469468,0.83,1.52,143.16799999999998,2.1576880631309456,138.82,145.52,27.0,6.324555320336759,15,30,1.1420000000000001,0.1806039251449917,0.85,1.48,0.5773514206239757,0.0068335730499279315,0.561378291712965,0.5844885123860866,0.9965906180366847,4.3569339957190005e-05,0.9965294068219676,0.9966606294762143,1,2,1,2,1,6,3,3
14.597777777777777,0.3297263174883742,14.05,15.2,0,0.0,0,0,1.12,0.12359207094308275,0.91,1.35,185.89666666666665,1.1947070770695296,183.17,187.0,18.333333333333332,60.67330549755798,-5,180,0.9155555555555553,0.06857680203813664,0.83,1.04,0.7385294039301689,0.004638668112905373,0.7288432233208284,0.7445282442414918,0.9962702071529106,1.9247549716642317e-05,0.9962378120022215,0.9962975329252458,1,2,1,3,1,5,3,3
17.70764705882353,0.8790942029424704,16.3,19.45,0,0.0,0,0,1.2000000000000002,0.16981607697741688,0.85,1.58,160.68647058823532,4.804836028909404,150.48,167.67,13.235294117647058,3.929526239966879,5,15,1.0488235294117647,0.22149724470467957,0.47,1.42,0.6318137030459896,0.023478760837549142,0.5867214089197521,0.6667822868473232,0.996306071931217,2.665479658591787e-05,0.9962651580870817,0.9963539477012543,2,2,1,3,1,5,3,3
11.2,0.6218224488507441,10.13,12.68,0,0.0,0,0,2.263,0.4111869852537959,1.52,3.31,138.0855,3.0811711290215342,133.96,145.06,55.0,84.0425957163202,-5,180,0.9969999999999999,0.16927399153598965,0.76,1.45,0.5086603671853831,0.016030094749087564,0.4845021579908332,0.5428698810629684,0.9962958789598716,3.3224868465687554e-05,0.9962369170105805,0.9963505980009332,1,2,1,2,2,5,2,3
17.995333333333335,1.0934340836274001,15.92,19.47,0,0.0,0,0,1.3353333333333333,0.48776262767085893,0.82,2.83,188.316,1.2790219477620897,185.96,190.43,-1.0,50.220940424715835,-15,180,1.0393333333333332,0.0985948902375391,0.85,1.19,0.7459257358731742,0.005800418839254895,0.7331427513689225,0.7557046265455055,0.9962878639554122,2.2054270527274765e-05,0.9962357831306295,0.9963179502136668,2,2,1,3,1,5,3,3
12.133529411764707,0.9931700583011355,10.82,14.44,0,0.0,0,0,1.9776470588235293,0.6876366174419878,0.79,3.57,150.81235294117647,1.7494053611576332,147.12,153.99,20.0,60.25985396596975,-5,180,0.9847058823529411,0.14832892701100248,0.7,1.26,0.5824685932641165,0.008104115843602279,0.5705742894597383,0.6058125557408197,0.996356414808501,4.437307053905584e-05,0.9962654383707015,0.9964396956699346,1,2,1,3,1,5,3,3
19.913200000000007,2.7570798561763374,13.55,23.06,0,0.0,0,0,1.6304000000000003,0.3813843206006246,1.06,2.66,177.5612,17.86856954729915,135.81,188.74,23.4,13.74772708486752,15,45,0.9832000000000001,0.15734039532173544,0.68,1.25,0.6990420788134708,0.08344936100378672,0.5016807186118257,0.7483939711837178,0.9963281569012271,3.498177041801643e-05,0.9962659545670107,0.996408493705977,2,2,1,3,1,5,3,3
10.835555555555553,0.8347770826860169,10.21,12.87,0,0.0,0,0,3.373333333333333,0.9355212450821199,2.02,4.87,132.33777777777777,3.6371203505581753,128.26,139.67,38.333333333333336,7.905694150420948,30,45,1.0244444444444443,0.16875360078462853,0.7,1.25,0.48251206114778356,0.012685369604187011,0.46848185409282395,0.5037264077697313,0.9964031369355637,5.1367989926401097e-05,0.9963374843488827,0.9964806964342813,1,2,1,2,2,5,2,3
15.507777777777777,1.3991227410218323,13.99,17.57,0,0.0,0,0,1.2611111111111113,0.26169851186262244,1.0,1.86,127.61111111111111,1.6900698539146521,125.1,130.65,28.333333333333332,5.0,15,30,1.0166666666666666,0.157797338380595,0.71,1.23,0.464840024687848,0.008421877681039157,0.45065472902104897,0.48129619810093394,0.996457637324824,3.603119347477421e-05,0.996409545764585,0.9965127950851393,1,2,1,2,1,5,2,3
11.581428571428573,1.2380372626606455,9.02,12.97,0,0.0,0,0,1.73,0.25133489763506933,1.36,2.16,131.39714285714288,2.665163953887056,127.13,136.46,2.857142857142857,51.28031132579374,-15,180,0.915,0.18316659084014203,0.52,1.12,0.4633294435038579,0.01719064169405134,0.4355136300780381,0.49958558302548073,0.9963497942920235,3.7018353234115606e-05,0.9963084273146978,0.9964364725797583,1,2,1,2,1,5,2,3
11.325999999999999,0.8243108764614427,10.09,13.16,0,0.0,0,0,2.9435000000000002,0.45061682870903674,2.06,4.08,148.51000000000005,3.9358794910948505,139.65,155.03,8.25,41.904496681206695,-5,180,1.0065,0.2345494000261599,0.67,1.42,0.5578011015345915,0.020354364261247385,0.50843741801549,0.5948390220285645,0.9963442090788475,3.3136209704973624e-05,0.9962946475887652,0.9964319546982086,1,2,1,3,1,5,2,3
12.438666666666665,0.9465868510953794,11.28,14.88,0,0.0,0,0,1.8366666666666667,0.40198910196078463,0.58,2.37,145.474,2.595327669926425,138.29,148.59,108.0,91.27665951067979,0,180,0.8773333333333333,0.22378135587688092,0.56,1.4,0.5530634046203294,0.01646014159789625,0.510005200646567,0.5865554551022194,0.9963442785746585,5.333889215442062e-05,0.9962780590424671,0.9964691659186086,1,2,1,3,3,5,2,3
